"diameter","albedo","rot_per","producer","spkid","full_name","epoch","e","a","om","w","ma","per","i"
,,,"Otto Matic",3289125,"       (2005 QK76)",2453613.5,0.5176,1.398,337.59,266.11,36.21,603,22.87
,,,"Otto Matic",3289126,"       (2005 QL76)",2460600.5,0.4424,2.211,327.65,54.72,282.05,1.2e+03,5.89
,,,"Otto Matic",3289172,"       (2005 QP87)",2460600.5,0.1752,1.233,327.47,7.33,352.93,500,0.27
,,,"Otto Matic",3289173,"       (2005 QQ87)",2460600.5,0.3017,1.001,155.00,54.85,134.94,366,33.97
,,,"Otto Matic",3289174,"       (2005 QR87)",2460600.5,0.4254,2.137,354.04,346.21,47.29,1.14e+03,8.60
,,,"Otto Matic",3289175,"       (2005 QF88)",2460600.5,0.4581,2.256,180.20,176.51,228.45,1.24e+03,7.01
,,,"Otto Matic",3289176,"       (2005 QG88)",2460600.5,0.4935,1.729,344.52,273.53,185.66,830,11.31
,,,"Otto Matic",3289740,"       (2005 QX151)",2460600.5,0.4727,2.296,359.61,37.06,161.07,1.27e+03,7.93
,,,"Otto Matic",3289742,"       (2005 QZ151)",2460600.5,0.5797,1.938,20.70,63.20,3.60,985,4.85
,,,"Otto Matic",3290340,"       (2005 QR173)",2460600.5,0.5109,2.387,246.33,78.08,68.16,1.35e+03,4.34
,,,"Otto Matic",3291164,"       (2005 QS176)",2460600.5,0.4749,2.218,174.86,201.93,273.78,1.21e+03,8.49
,,,"Otto Matic",3289177,"       (2005 RA)",2453616.5,0.6661,2.593,321.90,80.26,349.69,1.53e+03,4.46
,,8.27,"Otto Matic",3289178,"       (2005 RB)",2460600.5,0.4731,2.196,170.90,196.84,308.66,1.19e+03,17.74
,,,"Otto Matic",3289351,"       (2005 RJ)",2453617.5,0.6647,2.58,141.49,255.21,350.28,1.51e+03,6.34
,,,"Otto Matic",3289738,"       (2005 RD1)",2460600.5,0.5086,2.635,279.54,8.43,189.76,1.56e+03,10.39
,,,"Otto Matic",3289743,"       (2005 RZ2)",2460600.5,0.1032,1.106,154.94,280.26,68.47,425,13.16
,,,"Otto Matic",3289744,"       (2005 RA3)",2460600.5,0.3265,1.462,176.09,233.78,255.42,645,6.76
,,,"Otto Matic",3289739,"       (2005 RB3)",2460600.5,0.3937,0.8776,165.83,320.41,341.11,300,36.11
,,,"Otto Matic",3289745,"       (2005 RJ3)",2460600.5,0.5301,2.291,345.78,12.22,180.14,1.27e+03,8.80
,,,"Otto Matic",3289746,"       (2005 RK3)",2460600.5,0.1849,1.247,342.65,18.32,247.48,509,3.72
,,,"Otto Matic",3289928,"       (2005 RW3)",2453629.5,0.6430,2.111,49.39,218.91,19.65,1.12e+03,2.73
,,,"Otto Matic",3289929,"       (2005 RX3)",2460600.5,0.5293,1.527,0.05,74.33,11.05,689,16.85
,,,"Otto Matic",3290081,"       (2005 RP6)",2460600.5,0.5772,2.278,350.86,287.42,214.72,1.26e+03,12.52
,,,"Otto Matic",3290407,"       (2005 RV24)",2460600.5,0.8821,1.506,166.25,33.54,146.91,675,36.16
,,,"Otto Matic",3290632,"       (2005 RO33)",2460600.5,0.4083,1.925,112.44,234.38,59.44,976,7.31
,,,"Otto Matic",3290808,"       (2005 RC34)",2460600.5,0.5132,2.061,290.93,36.17,167.61,1.08e+03,10.77
,,,"Otto Matic",3290809,"       (2005 RD34)",2460600.5,0.2647,1.327,175.52,102.11,233.10,558,19.92
,,,"Otto Matic",3290856,"       (2005 SC)",2460600.5,0.6623,2.257,280.96,156.70,208.85,1.24e+03,6.61
,,,"Otto Matic",3290880,"       (2005 SL)",2453638.5,0.2984,1.126,176.29,289.74,288.49,437,6.17
,,,"Otto Matic",3291099,"       (2005 SO1)",2453642.5,0.5768,2.17,359.01,315.44,12.68,1.17e+03,5.23
,,,"Otto Matic",3291100,"       (2005 SP1)",2453643.5,0.6680,2.377,180.19,109.64,14.91,1.34e+03,5.98
,,,"Otto Matic",3291101,"       (2005 SQ1)",2460600.5,0.4123,1.737,176.94,161.75,127.74,836,6.41
,,,"Otto Matic",3291103,"       (2005 SS1)",2453642.5,0.5141,1.981,179.16,142.72,13.19,1.02e+03,2.87
,,,"Otto Matic",3291165,"       (2005 SR4)",2460600.5,0.4737,2.187,357.72,333.03,334.47,1.18e+03,6.83
,,,"Otto Matic",3291167,"       (2005 ST4)",2460600.5,0.5549,2.361,168.90,231.34,82.95,1.32e+03,4.99
,,,"Otto Matic",3291168,"       (2005 SV4)",2460600.5,0.5969,2.398,173.51,141.66,56.59,1.36e+03,8.11
,,,"Otto Matic",3291169,"       (2005 SW4)",2460600.5,0.5383,2.703,10.22,64.90,86.71,1.62e+03,6.85
,,21.64,"Otto Matic",3291170,"       (2005 SX4)",2460600.5,0.5767,2.725,171.00,250.18,71.52,1.64e+03,3.54
,,,"Otto Matic",3291224,"       (2005 SP9)",2460600.5,0.6239,0.8657,354.80,228.15,315.17,294,27.74
,,,"Otto Matic",3291225,"       (2005 SQ9)",2460600.5,0.3565,1.444,6.76,280.44,35.44,634,4.04
,,,"Otto Matic",3291227,"       (2005 SW9)",2453640.5,0.5842,2.053,226.67,194.46,346.29,1.07e+03,15.71
,,,"Otto Matic",3291298,"       (2005 SJ19)",2453646.5,0.3820,1.566,10.74,311.93,21.56,716,18.45
,,,"Otto Matic",3291347,"       (2005 SM25)",2460600.5,0.4869,2.152,193.38,148.79,15.87,1.15e+03,6.82
,,,"Otto Matic",3291349,"       (2005 SG26)",2453645.5,0.5944,2.482,184.97,207.81,355.00,1.43e+03,5.92
,,,"Otto Matic",3291350,"       (2005 SH26)",2460600.5,0.3115,1.098,193.96,35.88,317.02,420,22.41
,,,"Otto Matic",3291351,"       (2005 SJ26)",2460600.5,0.5824,2.48,38.97,343.73,312.98,1.43e+03,3.55
,,,"Otto Matic",3291352,"       (2005 SK26)",2460600.5,0.4653,1.788,172.23,229.20,334.90,873,2.15
,,,"Otto Matic",3292013,"       (2005 SY70)",2453646.5,0.5402,2.282,19.10,358.59,358.09,1.26e+03,1.44
,,,"Otto Matic",3292014,"       (2005 SZ70)",2460600.5,0.4408,1.622,198.77,118.24,97.40,755,3.72
,,,"Otto Matic",3292011,"       (2005 SD71)",2460600.5,0.3027,1.543,40.77,354.64,321.78,700,5.17
,,,"Otto Matic",3292015,"       (2005 TA)",2460600.5,0.2505,1.281,13.84,34.60,24.61,530,2.78
,,,"Otto Matic",3292017,"       (2005 TC)",2453647.5,0.7184,3.691,9.15,321.97,4.90,2.59e+03,14.92
,,,"Otto Matic",3292018,"       (2005 TD)",2453648.5,0.3214,1.44,11.84,47.28,336.16,631,24.55
,,,"Otto Matic",3292019,"       (2005 TE)",2453646.5,0.5805,1.759,13.08,270.56,26.54,852,6.53
,,2.57,"Otto Matic",3292020,"       (2005 TF)",2460600.5,0.4559,1.964,26.36,43.60,310.39,1.01e+03,3.62
,,,"Otto Matic",3292344,"       (2005 TL)",2460600.5,0.4577,2.366,182.85,164.26,87.75,1.33e+03,5.13
,,,"Otto Matic",3292261,"       (2005 TM)",2453647.5,0.4172,0.8412,8.67,151.90,240.49,282,5.22
,,,"Otto Matic",3292262,"       (2005 TN)",2460600.5,0.3010,1.766,13.27,313.40,63.11,857,16.85
,,,"Otto Matic",3292263,"       (2005 TP)",2460600.5,0.5884,2.279,86.38,353.71,174.00,1.26e+03,7.88
,,,"Otto Matic",3292264,"       (2005 TR)",2460600.5,0.3032,1.558,16.05,349.34,286.74,710,11.83
,,,"Otto Matic",3292345,"       (2005 TB15)",2460600.5,0.7547,1.813,9.27,139.44,235.38,892,7.32
,,,"Otto Matic",3292347,"       (2005 TF15)",2460600.5,0.6561,2.292,76.23,7.05,159.45,1.27e+03,15.98
,,,"Otto Matic",3292767,"       (2005 TP15)",2453647.5,0.2804,1.343,187.16,143.33,22.22,569,14.88
,,,"Otto Matic",3292769,"       (2005 TS15)",2460600.5,0.3529,1.26,16.19,106.09,90.55,517,34.00
,,,"Otto Matic",3293285,"       (2005 TE45)",2460600.5,0.3982,1.836,204.20,200.47,219.70,909,1.37
,,,"Otto Matic",3293282,"       (2005 TF45)",2460600.5,0.0744,1.156,197.12,37.15,246.69,454,6.82
,,,"Otto Matic",3293284,"       (2005 TH45)",2453650.5,0.4898,1.291,13.36,263.02,41.30,536,5.56
,,,"Otto Matic",3293788,"       (2005 TO45)",2460600.5,0.5208,2.567,15.75,6.23,221.12,1.5e+03,17.04
,,,"Otto Matic",3293789,"       (2005 TP45)",2460600.5,0.2709,1.551,13.73,10.67,297.95,706,21.37
,,,"Otto Matic",3293790,"       (2005 TQ45)",2460600.5,0.2324,0.8275,14.86,185.87,272.45,275,25.63
,,,"Otto Matic",3293827,"       (2005 TS45)",2460600.5,0.4528,2.353,300.86,70.28,99.56,1.32e+03,2.99
,,,"Otto Matic",3293830,"       (2005 TD49)",2460600.5,0.6286,2.676,198.91,189.45,115.33,1.6e+03,0.12
,,,"Otto Matic",3293831,"       (2005 TE49)",2460600.5,0.3652,0.9491,195.00,304.68,129.81,338,4.75
,,,"Otto Matic",3293832,"       (2005 TF49)",2460600.5,0.0254,1.042,25.70,302.16,24.17,389,24.55
,,,"Otto Matic",3293921,"       (2005 TF50)",2460600.5,0.8722,2.263,0.25,160.43,175.39,1.24e+03,10.92
,,,"Otto Matic",3293922,"       (2005 TG50)",2460600.5,0.1351,0.9227,344.02,201.61,350.36,324,2.39
,,,"Otto Matic",3293923,"       (2005 TH50)",2453655.5,0.2260,0.8372,196.84,18.13,154.98,280,0.73
,,,"Otto Matic",3293924,"       (2005 TK50)",2453652.5,0.6769,2.186,16.43,74.48,346.15,1.18e+03,6.05
,,,"Otto Matic",3293925,"       (2005 TR50)",2460600.5,0.4560,1.614,29.43,49.27,73.18,749,34.05
,,,"Otto Matic",3293926,"       (2005 TU50)",2460600.5,0.5963,1.426,22.24,259.61,90.18,622,12.42
,,,"Otto Matic",3293961,"       (2005 TC51)",2460600.5,0.3057,1.008,198.94,288.29,212.33,370,5.64
,,,"Otto Matic",3293962,"       (2005 TV51)",2460600.5,0.5139,2.031,19.50,23.52,198.94,1.06e+03,10.48
,,,"Otto Matic",3293969,"       (2005 TY51)",2460600.5,0.5565,2.602,79.47,3.71,193.39,1.53e+03,24.29
,,,"Otto Matic",3303216,"       (2005 TM173)",2453653.5,0.6750,2.873,241.37,172.58,354.03,1.78e+03,1.28
,,,"Otto Matic",3295779,"       (2005 UC)",2460600.5,0.5111,2.291,217.99,150.46,173.32,1.27e+03,5.65
,,,"Otto Matic",3295781,"       (2005 UE)",2460600.5,0.4632,2.38,233.29,185.79,50.33,1.34e+03,5.39
,,,"Otto Matic",3295782,"       (2005 UF)",2460600.5,0.5158,1.679,209.67,244.55,249.11,794,7.26
,,,"Otto Matic",3295783,"       (2005 UG)",2460600.5,0.6063,2.794,49.28,2.27,10.65,1.71e+03,3.01
,,,"Otto Matic",3295784,"       (2005 UH)",2460600.5,0.3808,1.626,36.40,307.69,78.33,757,6.32
,,,"Otto Matic",3295786,"       (2005 UL)",2460600.5,0.7168,1.878,291.17,213.80,99.14,940,7.81
,,,"Otto Matic",3295787,"       (2005 UN)",2460600.5,0.2799,1.41,27.66,357.47,128.25,612,7.41
,,,"Otto Matic",3295789,"       (2005 UQ)",2460600.5,0.5416,2.231,25.47,337.18,258.89,1.22e+03,8.68
,,,"Otto Matic",3295790,"       (2005 UR)",2453669.5,0.8818,2.249,20.03,140.48,346.92,1.23e+03,6.93
,,,"Otto Matic",3295791,"       (2005 UA1)",2453673.5,0.6155,2.121,257.25,71.60,15.51,1.13e+03,0.43
,,,"Otto Matic",3297180,"       (2005 UC1)",2460600.5,0.2403,1.459,210.36,89.41,338.92,644,20.53
,,0.12,"Otto Matic",3297182,"       (2005 UE1)",2460600.5,0.1700,0.8937,32.42,139.88,46.50,309,5.64
,,,"Otto Matic",3297183,"       (2005 UF1)",2460600.5,0.4326,2.184,49.47,1.39,307.95,1.18e+03,13.59
,,,"Otto Matic",3297184,"       (2005 UG1)",2460600.5,0.4327,1.965,206.91,187.29,319.70,1.01e+03,29.51
,,,"Otto Matic",3297186,"       (2005 UJ1)",2460600.5,0.4015,1.993,68.05,274.67,289.19,1.03e+03,10.87
,,,"Otto Matic",3297188,"       (2005 UL1)",2460600.5,0.2306,1.367,35.66,37.99,289.34,584,18.38
,,,"Otto Matic",3297202,"       (2005 UC3)",2453671.5,0.5451,2.178,26.97,329.90,9.88,1.17e+03,0.25
,,,"Otto Matic",3297203,"       (2005 UE3)",2460600.5,0.4481,2.25,6.47,330.66,236.39,1.23e+03,9.76
,,,"Otto Matic",3297204,"       (2005 UF3)",2453671.5,0.3863,1.86,208.15,220.93,343.54,927,27.37
,,,"Otto Matic",3297205,"       (2005 UG3)",2453670.5,0.5056,2.02,212.43,200.41,354.75,1.05e+03,8.90
,,,"Otto Matic",3297230,"       (2005 UU3)",2460600.5,0.4777,1.282,36.44,128.65,316.41,530,13.94
,,,"Otto Matic",3297231,"       (2005 UW3)",2460600.5,0.1358,1.189,213.62,169.57,238.17,473,18.08
,,,"Otto Matic",3297352,"       (2005 UF5)",2453674.5,0.5606,2.576,4.55,22.52,1.80,1.51e+03,0.26
,,,"Otto Matic",3297353,"       (2005 UG5)",2460600.5,0.1830,1.055,35.76,111.18,86.55,396,2.73
,,,"Otto Matic",3297354,"       (2005 UH5)",2460600.5,0.1859,1.246,34.14,28.19,208.85,508,21.42
,,,"Otto Matic",3297355,"       (2005 UK5)",2453673.5,0.0865,1.42,19.62,309.48,57.25,618,2.61
,,,"Otto Matic",3297358,"       (2005 UN5)",2453674.5,0.4218,1.8,37.35,334.89,11.13,882,5.80
,,0.2406,"Otto Matic",3297360,"       (2005 UW5)",2460600.5,0.3950,1.397,35.11,63.19,146.76,603,2.94
,,,"Otto Matic",3297361,"       (2005 UX5)",2460600.5,0.5772,1.76,217.54,264.88,15.67,853,19.64
,,,"Otto Matic",3297363,"       (2005 UZ5)",2453674.5,0.2439,1.413,36.44,28.79,343.65,613,19.55
,,,"Otto Matic",3297364,"       (2005 UA6)",2460600.5,0.6242,2.416,37.26,310.71,29.07,1.37e+03,5.74
,,,"Otto Matic",3297367,"       (2005 UL6)",2453681.5,0.6140,2.534,272.06,84.19,10.18,1.47e+03,0.28
,,,"Otto Matic",3297368,"       (2005 US6)",2453673.5,0.4015,1.593,40.03,293.26,27.35,734,1.73
,,,"Otto Matic",3297369,"       (2005 UU6)",2453676.5,0.5032,2.475,212.74,190.10,358.53,1.42e+03,16.85
,,,"Otto Matic",3297370,"       (2005 UV6)",2453673.5,0.5397,2.144,214.22,202.07,354.99,1.15e+03,1.91
,,,"Otto Matic",3297371,"       (2005 UW6)",2460600.5,0.7391,2.048,334.22,181.26,151.88,1.07e+03,0.87
,,,"Otto Matic",3297373,"       (2005 UF7)",2453674.5,0.5875,2.486,209.95,197.68,357.84,1.43e+03,0.92
,,,"Otto Matic",3297374,"       (2005 UP64)",2460600.5,0.5764,2.692,202.00,281.12,78.51,1.61e+03,23.78
,,,"Otto Matic",3297375,"       (2005 UQ64)",2460600.5,0.3683,1.608,202.38,172.70,117.23,745,5.19
,,,"Otto Matic",3297376,"       (2005 UR64)",2460600.5,0.3745,1.698,33.68,42.47,188.63,808,4.66
,,,"Otto Matic",3297377,"       (2005 US64)",2453675.5,0.1447,1.141,36.21,310.83,39.32,445,37.15
,,,"Otto Matic",3297378,"       (2005 UT64)",2460600.5,0.5212,1.821,161.55,327.45,222.33,898,10.51
,,,"Otto Matic",3297379,"       (2005 UV64)",2460600.5,0.1160,0.9589,215.76,313.50,315.62,343,5.42
,,,"Otto Matic",3297380,"       (2005 UW64)",2460600.5,0.4760,2.279,210.51,112.58,219.99,1.26e+03,5.45
,,,"Otto Matic",3297384,"       (2005 UO157)",2460600.5,0.5983,2.812,309.53,167.71,346.42,1.72e+03,3.64
,,,"Otto Matic",3297382,"       (2005 VA)",2460600.5,0.5686,2.476,217.53,169.15,314.55,1.42e+03,1.83
,,,"Otto Matic",3297386,"       (2005 VF)",2453677.5,0.5067,2.055,213.93,214.83,351.15,1.08e+03,4.93
,,,"Otto Matic",3297388,"       (2005 VN)",2460600.5,0.5548,2.086,219.13,142.37,115.49,1.1e+03,10.80
,,,"Otto Matic",3297627,"       (2005 VO)",2453678.5,0.6628,2.425,207.19,251.60,349.88,1.38e+03,0.53
,,,"Otto Matic",3297389,"       (2005 VP)",2453678.5,0.5928,2.356,222.96,133.98,9.98,1.32e+03,5.50
,,,"Otto Matic",3297391,"       (2005 VR)",2460600.5,0.5220,1.928,49.93,270.93,61.33,978,34.95
,,,"Otto Matic",3297392,"       (2005 VS)",2460600.5,0.2877,1.376,227.94,149.49,279.93,590,10.14
,,,"Otto Matic",3297632,"       (2005 VH1)",2460600.5,0.6264,2.939,44.43,36.69,254.61,1.84e+03,6.93
,,,"Otto Matic",3297633,"       (2005 VJ1)",2460600.5,0.5277,2.639,330.81,76.86,146.92,1.57e+03,11.27
,,,"Otto Matic",3297628,"       (2005 VK1)",2453679.5,0.4269,0.7413,223.75,358.55,174.40,233,24.59
,,,"Davide Farnocchia",3297629,"       (2005 VL1)",2460600.5,0.2246,0.8912,37.82,227.84,301.11,307,0.24
,,,"Otto Matic",3297630,"       (2005 VM1)",2453682.5,0.1950,1.477,45.75,342.37,13.22,655,30.46
,,,"Otto Matic",3297631,"       (2005 VN1)",2453679.5,0.3221,1.391,220.50,137.62,23.08,599,13.19
,,,"Otto Matic",3297634,"       (2005 VY1)",2460600.5,0.4100,1.671,44.96,18.41,264.77,789,6.61
,,,"Otto Matic",3297635,"       (2005 VA2)",2460600.5,0.3233,1.208,232.10,356.69,263.42,485,5.82
,,,"Otto Matic",3299023,"       (2005 VT2)",2460600.5,0.5647,2.324,200.37,155.12,135.08,1.29e+03,6.15
,,,"Otto Matic",3299469,"       (2005 VY3)",2460600.5,0.3439,1.669,49.02,255.07,346.26,788,30.14
,,,"Otto Matic",3299470,"       (2005 VZ3)",2460600.5,0.4790,2.161,48.65,46.54,327.30,1.16e+03,27.92
,,,"Otto Matic",3299721,"       (2005 VN5)",2460600.5,0.2326,0.9453,48.26,116.15,129.06,336,2.06
,,,"Otto Matic",3299722,"       (2005 VO5)",2460600.5,0.5610,2.009,100.96,242.05,253.34,1.04e+03,14.24
,,,"Otto Matic",3299723,"       (2005 VS5)",2453683.5,0.4640,1.963,38.77,302.19,22.35,1e+03,18.17
,,,"Otto Matic",3299814,"       (2005 VD7)",2460600.5,0.5586,2.321,27.82,355.22,136.78,1.29e+03,5.17
,,,"Otto Matic",3299815,"       (2005 VE7)",2460600.5,0.7177,2.331,287.09,14.94,136.17,1.3e+03,7.53
,,,"Otto Matic",3299816,"       (2005 VG7)",2453694.5,0.5489,1.997,39.62,327.48,14.06,1.03e+03,2.88
,,,"Otto Matic",3299947,"       (2005 VR7)",2460600.5,0.2871,1.083,254.86,101.08,343.04,412,25.25
,,,"Otto Matic",3299948,"       (2005 VT7)",2460600.5,0.4484,1.741,33.96,345.63,95.91,839,6.79
,,,"Otto Matic",3303320,"       (2005 VO118)",2453678.5,0.5768,2.547,50.01,342.31,2.54,1.48e+03,4.45
,,,"Otto Matic",3300165,"       (2005 WA)",2460600.5,0.2277,1.122,227.81,113.30,21.30,434,8.16
,,,"Otto Matic",3302880,"       (2005 WC)",2453695.5,0.4439,1.078,32.45,132.97,305.44,409,1.78
,,2.927,"Otto Matic",3303213,"       (2005 WD)",2460600.5,0.5607,2.308,227.65,161.05,150.54,1.28e+03,26.17
,,,"Otto Matic",3303215,"       (2005 WF)",2453695.5,0.4214,1.778,58.14,356.74,1.44,866,21.34
,,,"Otto Matic",3303217,"       (2005 WX)",2460600.5,0.3766,1.598,241.91,180.54,129.73,738,4.40
,,,"Otto Matic",3303223,"       (2005 WY)",2460600.5,0.4756,1.789,235.83,222.98,309.90,874,0.57
,,,"Otto Matic",3303219,"       (2005 WZ)",2460600.5,0.5534,2.412,38.21,359.86,22.60,1.37e+03,7.64
,,,"Otto Matic",3303218,"       (2005 WA1)",2460600.5,0.5835,2.009,246.86,242.11,213.80,1.04e+03,10.91
,,,"Otto Matic",3303224,"       (2005 WY1)",2453697.5,0.5783,2.314,51.34,33.23,354.14,1.29e+03,13.90
,,,"Otto Matic",3303309,"       (2005 WC2)",2460600.5,0.5189,2.476,236.07,222.50,285.47,1.42e+03,6.87
,,,"Otto Matic",3304383,"       (2005 WM3)",2460600.5,0.6203,2.673,240.05,190.35,117.36,1.6e+03,1.23
,,,"Otto Matic",3304561,"       (2005 WN3)",2453699.5,0.7258,2.488,242.76,255.59,349.08,1.43e+03,0.48
,,,"Otto Matic",3304562,"       (2005 WO3)",2453701.5,0.3478,1.555,64.20,312.28,24.15,708,22.65
,,,"Otto Matic",3304563,"       (2005 WP3)",2453700.5,0.5542,2.294,62.87,353.43,1.95,1.27e+03,4.78
,,,"Otto Matic",3304564,"       (2005 WQ3)",2453702.5,0.6276,1.746,63.11,269.45,24.54,843,11.09
,,,"Otto Matic",3304565,"       (2005 WR3)",2453702.5,0.2941,1.297,65.97,265.71,62.07,540,34.25
,,,"Otto Matic",3304566,"       (2005 WS3)",2460600.5,0.5755,0.6716,69.38,176.10,308.67,201,23.07
,,,"Otto Matic",3304648,"       (2005 WF4)",2460600.5,0.2335,1.511,58.33,21.72,49.54,678,15.97
,,,"Otto Matic",3304649,"       (2005 WG4)",2453703.5,0.6066,2.467,63.66,309.31,11.73,1.42e+03,10.41
,,,"Otto Matic",3304650,"       (2005 WH4)",2460600.5,0.4905,2.225,72.85,17.42,240.86,1.21e+03,22.14
,,,"Otto Matic",3304999,"       (2005 WR54)",2460600.5,0.4079,1.943,73.37,326.22,5.21,989,14.80
,,,"Otto Matic",3305000,"       (2005 WE55)",2460600.5,0.3978,1.742,63.11,87.53,34.89,840,23.52
,,,"Otto Matic",3305001,"       (2005 WF55)",2460600.5,0.3248,1.501,244.74,182.13,98.05,672,2.26
,,,"Otto Matic",3305002,"       (2005 WY55)",2460600.5,0.7188,2.492,247.95,286.43,272.00,1.44e+03,7.27
,,,"Otto Matic",3305003,"       (2005 WZ55)",2460600.5,0.3906,1.721,249.45,165.42,137.25,825,8.50
,,,"Otto Matic",3305029,"       (2005 WK56)",2460600.5,0.3928,1.621,76.44,321.71,63.90,754,5.35
,,,"Otto Matic",3305030,"       (2005 WF57)",2460600.5,0.5841,2.639,60.08,307.18,149.99,1.57e+03,10.94
,,,"Otto Matic",3305031,"       (2005 WG57)",2460600.5,0.4924,1.797,161.65,212.31,317.79,880,0.43
,,,"Otto Matic",3305296,"       (2005 WP57)",2460600.5,0.4102,1.858,252.37,183.76,163.24,925,10.56
,,,"Otto Matic",3305298,"       (2005 XA)",2460600.5,0.6656,2.531,67.23,48.30,220.50,1.47e+03,5.36
,,,"Otto Matic",3305485,"       (2005 XC)",2460600.5,0.5625,2.282,215.66,189.73,174.76,1.26e+03,3.66
,,,"Otto Matic",3305500,"       (2005 XN)",2453708.5,0.4182,1.758,71.89,335.95,9.53,852,21.16
,,,"Otto Matic",3305962,"       (2005 XX)",2453708.5,0.5903,2.314,239.93,223.26,352.99,1.29e+03,1.15
,,,"Otto Matic",3306399,"       (2005 XY)",2460600.5,0.4118,2.157,279.45,81.22,35.62,1.16e+03,39.63
,,,"Otto Matic",3306215,"       (2005 XC1)",2453711.5,0.5940,2.51,79.24,349.68,1.45,1.45e+03,13.01
,,,"Otto Matic",3306401,"       (2005 XK4)",2453709.5,0.6050,1.353,250.63,69.63,39.37,575,8.62
,,,"Otto Matic",3306402,"       (2005 XL4)",2453711.5,0.5755,2.821,74.62,7.66,358.44,1.73e+03,10.49
,,,"Otto Matic",3306404,"       (2005 XN4)",2460600.5,0.5811,1.878,70.67,93.52,88.32,940,58.05
,,,"Otto Matic",3306405,"       (2005 XO4)",2453714.5,0.5964,2.293,297.01,179.68,350.14,1.27e+03,2.37
,,,"Otto Matic",3306406,"       (2005 XW4)",2460600.5,0.7119,1.041,73.07,145.53,211.75,388,18.39
,,,"Otto Matic",3306407,"       (2005 XX4)",2453711.5,0.4528,1.752,251.99,149.07,11.72,847,22.28
,,,"Otto Matic",3306408,"       (2005 XY4)",2460600.5,0.5983,1.056,163.06,143.44,190.63,397,1.91
,,,"Otto Matic",3306658,"       (2005 XY7)",2460600.5,0.5246,2.723,295.59,88.88,83.13,1.64e+03,4.41
,,,"Otto Matic",3306579,"       (2005 XZ7)",2453712.5,0.3207,0.9686,75.70,238.63,86.04,348,32.70
,,,"Otto Matic",3306580,"       (2005 XA8)",2460600.5,0.4370,1.418,253.99,111.38,88.56,617,5.35
,,,"Otto Matic",3306659,"       (2005 XN27)",2453713.5,0.6341,2.405,215.58,169.50,10.14,1.36e+03,0.30
,,,"Otto Matic",3307058,"       (2005 XO66)",2460600.5,0.4432,1.663,296.90,188.52,263.66,783,1.20
,,,"Otto Matic",3307059,"       (2005 XP66)",2460600.5,0.5808,2.799,214.89,274.41,358.40,1.71e+03,2.92
,,,"Otto Matic",3307228,"       (2005 XT77)",2460600.5,0.2665,0.8411,84.79,150.01,15.65,282,17.22
,,,"Otto Matic",3307230,"       (2005 XW77)",2460600.5,0.3556,1.615,268.71,100.14,104.16,750,16.44
,,,"Otto Matic",3307231,"       (2005 XX77)",2460600.5,0.3459,1.526,79.17,330.00,13.19,688,5.72
,,,"Otto Matic",3308948,"       (2005 YC)",2460600.5,0.6099,3.248,296.36,123.57,88.89,2.14e+03,24.20
,,,"Otto Matic",3308949,"       (2005 YD)",2453727.5,0.4258,1.653,90.70,314.14,17.61,776,4.78
,,,"Otto Matic",3308950,"       (2005 YK)",2460600.5,0.3076,1.062,269.47,80.53,139.35,400,5.63
,,,"Otto Matic",3309089,"       (2005 YY1)",2460600.5,0.2522,1.164,84.04,279.26,53.57,459,8.34
,,,"Otto Matic",3309090,"       (2005 YN3)",2460600.5,0.3629,1.771,276.94,85.77,37.91,861,36.42
,,,"Otto Matic",3309091,"       (2005 YO3)",2460600.5,0.3732,0.7595,274.22,20.14,284.91,242,12.80
,,,"Otto Matic",3309092,"       (2005 YR3)",2460600.5,0.2733,0.8194,75.28,217.79,281.84,271,3.28
,,,"Otto Matic",3309093,"       (2005 YU3)",2460600.5,0.8411,2.552,2.51,341.49,232.54,1.49e+03,3.02
,,,"Otto Matic",3309286,"       (2005 YS8)",2453737.5,0.5293,1.697,56.47,298.21,32.12,807,17.37
,,,"Otto Matic",3309287,"       (2005 YT8)",2460600.5,0.5860,2.551,282.79,166.44,226.21,1.49e+03,10.92
,,,"Otto Matic",3309288,"       (2005 YU8)",2453734.5,0.5430,2.014,279.30,237.30,344.07,1.04e+03,4.03
,,,"Otto Matic",3309476,"       (2005 YA37)",2460600.5,0.2276,1.28,93.05,88.81,288.70,529,2.24
,,,"Otto Matic",3309693,"       (2005 YP55)",2460600.5,0.4357,2.285,105.01,268.07,198.24,1.26e+03,6.95
,,,"Otto Matic",3309690,"       (2005 YT55)",2460600.5,0.4613,2.25,141.32,11.97,183.62,1.23e+03,2.31
,,,"Otto Matic",3309827,"       (2005 YW93)",2460600.5,0.5476,2.642,183.66,140.62,148.79,1.57e+03,13.53
,,,"Otto Matic",3309829,"       (2005 YL128)",2460600.5,0.4473,1.355,280.80,309.33,252.74,576,18.45
,,,"Otto Matic",3309831,"       (2005 YN128)",2453737.5,0.4410,1.656,285.00,117.59,21.80,778,2.57
,,,"Otto Matic",3309832,"       (2005 YO128)",2460600.5,0.2967,0.821,281.71,328.42,324.80,272,15.59
,,,"Otto Matic",3309856,"       (2005 YT128)",2460600.5,0.5712,2.616,293.98,115.25,174.29,1.55e+03,27.23
,,,"Otto Matic",3309857,"       (2005 YU128)",2453735.5,0.3223,0.7715,100.78,189.95,159.56,247,7.75
